"id","evento","relatore","ordine","data_relazione","titolo_it","titolo_en","descrizione_it","descrizione_en","code_video","path_video","path_mini","tipo","disciplina"
5747,573,855,260,2017-10-20 00:00:00.000,Discussion,Discussion,"","","239217072",https://vimeo.com/239217072,https://i.vimeocdn.com/video/662128632_420x240.jpg,VS,70
5748,573,855,255,2017-10-20 00:00:00.000,Preventing acute exacerbations of COPD according to their nature,Preventing acute exacerbations of COPD according to their nature,"","","239218135",https://vimeo.com/239218135,https://i.vimeocdn.com/video/662129965_420x240.jpg,VS,70
5749,573,2263,200,2017-10-20 00:00:00.000,Bronchodilators focused on treatable traits in airway diseases,Bronchodilators focused on treatable traits in airway diseases,"","","239220050",https://vimeo.com/239220050,https://i.vimeocdn.com/video/662132676_420x240.jpg,VS,70
5750,573,1581,280,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239224225",https://vimeo.com/239224225,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5751,573,1581,275,2017-10-21 00:00:00.000,Which device for which patient?,Which device for which patient?,"","","239224321",https://vimeo.com/239224321,https://i.vimeocdn.com/video/662138745_420x240.jpg,VS,70
5752,573,1576,290,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239225215",https://vimeo.com/239225215,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5753,573,1576,285,2017-10-21 00:00:00.000,Bronchodilators in older patients,Bronchodilators in older patients,"","","239225252",https://vimeo.com/239225252,https://i.vimeocdn.com/video/662139973_420x240.jpg,VS,70
5754,573,2264,295,2017-10-21 00:00:00.000,Pharmacogenetics of airway obstruction and bronchodilators,Pharmacogenetics of airway obstruction and bronchodilators,"","","239225705",https://vimeo.com/239225705,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5755,573,2264,300,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239227200",https://vimeo.com/239227200,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5756,573,46,70,2017-10-19 00:00:00.000,Discussion,Discussion,"","","239229800",https://vimeo.com/239229800,https://i.vimeocdn.com/video/662146426_420x240.jpg,VS,70
5757,573,1577,320,2017-10-21 00:00:00.000,Bronchodilators and cardiovascular disease,Bronchodilators and cardiovascular disease,"","","239229891",https://vimeo.com/239229891,https://i.vimeocdn.com/video/662146522_420x240.jpg,VS,70
5758,573,1577,325,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239230332",https://vimeo.com/239230332,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5759,573,2265,330,2017-10-21 00:00:00.000,Bronchodilators and polypharmacy,Bronchodilators and polypharmacy,"","","239232980",https://vimeo.com/239232980,https://i.vimeocdn.com/video/662150566_420x240.jpg,VS,70
5760,573,2265,335,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239232988",https://vimeo.com/239232988,https://i.vimeocdn.com/video/662150587_420x240.jpg,VS,70
5761,573,2266,350,2017-10-21 00:00:00.000,Outcomes and markers for evaluating the effectiveness of bronchodilators: From lung function to multidimensional grading,Outcomes and markers for evaluating the effectiveness of bronchodilators: From lung function to multidimensional grading,"","","239235333",https://vimeo.com/239235333,/portals/19/Skins/Fondazione/images/no_cover.png,VS,70
5763,573,2266,355,2017-10-21 00:00:00.000,Discussion,Discussion,"","","239235849",https://vimeo.com/239235849,https://i.vimeocdn.com/video/662154527_420x240.jpg,VS,70
5764,573,855,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792061",https://vimeo.com/239792061,https://i.vimeocdn.com/video/662867329_300x170.jpg,VI,70
5765,573,2253,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792091",https://vimeo.com/239792091,https://i.vimeocdn.com/video/662871189_300x170.jpg,VI,70
5766,573,2266,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792105",https://vimeo.com/239792105,https://i.vimeocdn.com/video/662867465_300x170.jpg,VI,70
5767,573,2263,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792123",https://vimeo.com/239792123,https://i.vimeocdn.com/video/662867446_300x170.jpg,VI,70
5768,573,1742,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792140",https://vimeo.com/239792140,https://i.vimeocdn.com/video/662867480_300x170.jpg,VI,70
5769,573,2259,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792162",https://vimeo.com/239792162,https://i.vimeocdn.com/video/662867535_300x170.jpg,VI,70
5770,573,1526,1,2017-10-19 00:00:00.000,Pharmacology and Therapeutics of Bronchodilators,Pharmacology and Therapeutics of Bronchodilators,"","","239792185",https://vimeo.com/239792185,https://i.vimeocdn.com/video/662867504_300x170.jpg,VI,70
5771,542,1742,1,2017-03-30 00:00:00.000,Stefania Maggi - Gaetano Crepaldi,Stefania Maggi - Gaetano Crepaldi,"","","239828320",https://vimeo.com/239828320,https://i.vimeocdn.com/video/662916112_420x240.jpg,VS,70
5772,575,680,85,2017-10-26 00:00:00.000,Course presentation and Chair - Pre Congress Course - 26/10/2017,Course presentation and Chair - Pre Congress Course - 26/10/2017,"","","239950860",https://vimeo.com/239950860,https://i.vimeocdn.com/video/663079902_420x240.jpg,VS,70
5773,575,2271,100,2017-10-26 00:00:00.000,Discussione,Discussione,"","","239952549",https://vimeo.com/239952549,https://i.vimeocdn.com/video/663081971_420x240.jpg,VS,70
5774,575,2272,105,2017-10-26 00:00:00.000,Normothermic ex vivo perfusion in heart transplantation,Normothermic ex vivo perfusion in heart transplantation,"","","239954877",https://vimeo.com/239954877,https://i.vimeocdn.com/video/663085026_420x240.jpg,VS,70
5775,575,2272,110,2017-10-26 00:00:00.000,Discussione,Discussione,"","","239955417",https://vimeo.com/239955417,https://i.vimeocdn.com/video/663086342_420x240.jpg,VS,70
5776,575,697,115,2017-10-26 00:00:00.000,Machine perfusion in renal transplantation,Machine perfusion in renal transplantation,"","","239956684",https://vimeo.com/239956684,https://i.vimeocdn.com/video/663087456_420x240.jpg,VS,70
5777,542,1515,2,2017-03-30 00:00:00.000,Giuseppe Caracciolo,Giuseppe Caracciolo,"","","239959353",https://vimeo.com/239959353,https://i.vimeocdn.com/video/663090896_420x240.jpg,VS,70
5778,542,2104,3,2017-03-30 00:00:00.000,Luigi Ferrucci,Luigi Ferrucci,"","","239959637",https://vimeo.com/239959637,https://i.vimeocdn.com/video/663091339_420x240.jpg,VS,70
5779,542,2104,4,2017-03-30 00:00:00.000,Luigi Ferrucci pt.2,Luigi Ferrucci pt.2,"","","239959651",https://vimeo.com/239959651,https://i.vimeocdn.com/video/663091360_420x240.jpg,VS,70
5780,542,1742,5,2017-03-30 00:00:00.000,Massimiliano Magli - Stefano Predieri,Massimiliano Magli - Stefano Predieri,"","","239959658",https://vimeo.com/239959658,https://i.vimeocdn.com/video/663091363_420x240.jpg,VS,70
5781,542,2309,6,2017-03-30 00:00:00.000,Antonio Capurso,Antonio Capurso,"","","239959849",https://vimeo.com/239959849,https://i.vimeocdn.com/video/663091633_420x240.jpg,VS,70
5782,575,697,120,2017-10-26 00:00:00.000,Discussione,Discussione,"","","239959857",https://vimeo.com/239959857,https://i.vimeocdn.com/video/663091608_420x240.jpg,VS,70
5783,542,2309,7,2017-03-30 00:00:00.000,Antonio Capurso pt.2,Antonio Capurso pt.2,"","","239959870",https://vimeo.com/239959870,https://i.vimeocdn.com/video/663091625_420x240.jpg,VS,70
5784,542,2310,8,2017-03-30 00:00:00.000,Egeria Scoditti,Egeria Scoditti,"","","239960049",https://vimeo.com/239960049,https://i.vimeocdn.com/video/663091941_420x240.jpg,VS,70
5785,542,1742,9,2017-03-30 00:00:00.000,Ligia Juliana Dominguez Rodriguez,Ligia Juliana Dominguez Rodriguez,"","","239960268",https://vimeo.com/239960268,https://i.vimeocdn.com/video/663092176_420x240.jpg,VS,70
5786,542,2311,10,2017-03-30 00:00:00.000,Attilio Giacosa,Attilio Giacosa,"","","239960745",https://vimeo.com/239960745,https://i.vimeocdn.com/video/1073122733_420x240.jpg,VS,70
5787,542,1742,11,2017-03-30 00:00:00.000,Egeria Scoditti - Ligia Juliana Dominguez Rodriguez,Egeria Scoditti - Ligia Juliana Dominguez Rodriguez,"","","239960751",https://vimeo.com/239960751,https://i.vimeocdn.com/video/663092847_420x240.jpg,VS,70
5788,542,1775,12,2017-03-30 00:00:00.000,Claudio Franceschi,Claudio Franceschi,"","","239960918",https://vimeo.com/239960918,https://i.vimeocdn.com/video/663093009_420x240.jpg,VS,70
5789,542,2312,13,2017-03-30 00:00:00.000,Blandine Comte,Blandine Comte,"","","239960966",https://vimeo.com/239960966,https://i.vimeocdn.com/video/663093086_420x240.jpg,VS,70
5790,575,722,130,2017-10-26 00:00:00.000,Discussione,Discussione,"","","239960976",https://vimeo.com/239960976,https://i.vimeocdn.com/video/663093164_420x240.jpg,VS,70
5791,542,948,14,2017-03-30 00:00:00.000,Elena Biagi,Elena Biagi,"","","239961118",https://vimeo.com/239961118,https://i.vimeocdn.com/video/663093311_420x240.jpg,VS,70
5792,542,1742,15,2017-03-30 00:00:00.000,Claudio Franceschi - Blandine Comte - Elena Biagi,Claudio Franceschi - Blandine Comte - Elena Biagi,"","","239961308",https://vimeo.com/239961308,https://i.vimeocdn.com/video/663093555_420x240.jpg,VS,70
5793,575,2273,135,2017-10-26 00:00:00.000,Organs for transplantation: management and treatment,Organs for transplantation: management and treatment,"","","239961720",https://vimeo.com/239961720,https://i.vimeocdn.com/video/663094046_420x240.jpg,VS,70
5794,542,2313,16,2017-03-30 00:00:00.000,Estefania Toledo,Estefania Toledo,"","","239961893",https://vimeo.com/239961893,https://i.vimeocdn.com/video/663094291_420x240.jpg,VS,70
5795,575,2273,140,2017-10-26 00:00:00.000,Discussione,Discussione,"","","239961905",https://vimeo.com/239961905,https://i.vimeocdn.com/video/663094254_420x240.jpg,VS,70
5796,542,2314,17,2017-03-30 00:00:00.000,Francesco Sofi,Francesco Sofi,"","","239961945",https://vimeo.com/239961945,https://i.vimeocdn.com/video/663094334_420x240.jpg,VS,70
5797,542,2103,18,2017-03-30 00:00:00.000,Tommy Cederholm,Tommy Cederholm,"","","239962170",https://vimeo.com/239962170,https://i.vimeocdn.com/video/663094645_420x240.jpg,VS,70
5798,542,192,19,2017-03-30 00:00:00.000,Rene Rizzoli,Rene Rizzoli,"","","239962212",https://vimeo.com/239962212,https://i.vimeocdn.com/video/663094701_420x240.jpg,VS,70
5799,542,2315,20,2017-03-30 00:00:00.000,Claire McEvoy,Claire McEvoy,"","","239962358",https://vimeo.com/239962358,https://i.vimeocdn.com/video/663094857_420x240.jpg,VS,70
5800,542,2316,21,2017-03-30 00:00:00.000,Aurelia Santoro,Aurelia Santoro,"","","239962572",https://vimeo.com/239962572,https://i.vimeocdn.com/video/663095098_420x240.jpg,VS,70
5801,542,1742,22,2017-03-30 00:00:00.000,Tommy Cederholm - Renè Rizzoli - Claire McEvoy - Aurelia San,Tommy Cederholm - Renè Rizzoli - Claire McEvoy - Aurelia San,"","","239962885",https://vimeo.com/239962885,https://i.vimeocdn.com/video/663095506_420x240.jpg,VS,70
5802,542,2317,23,2017-03-30 00:00:00.000,Dirk Meusel,Dirk Meusel,"","","239963136",https://vimeo.com/239963136,https://i.vimeocdn.com/video/663095780_420x240.jpg,VS,70
5803,542,1742,24,2017-03-30 00:00:00.000,Regina Roller-Wirnsberger,Regina Roller-Wirnsberger,"","","239963389",https://vimeo.com/239963389,https://i.vimeocdn.com/video/663096120_420x240.jpg,VS,70
5804,542,2318,25,2017-03-30 00:00:00.000,Marialaura Bonaccio,Marialaura Bonaccio,"","","239963597",https://vimeo.com/239963597,https://i.vimeocdn.com/video/663096367_420x240.jpg,VS,70
5805,542,2319,26,2017-03-30 00:00:00.000,Mauro Gamboni,Mauro Gamboni,"","","239963625",https://vimeo.com/239963625,https://i.vimeocdn.com/video/663096374_420x240.jpg,VS,70
5806,542,1742,27,2017-03-30 00:00:00.000,Dirk Meusel - Regina Roller-Wirnsberger - Marialaura Bonacci,Dirk Meusel - Regina Roller-Wirnsberger - Marialaura Bonacci,"","","239963633",https://vimeo.com/239963633,https://i.vimeocdn.com/video/663096423_420x240.jpg,VS,70
5807,542,2320,28,2017-03-30 00:00:00.000,Jayne Woodside,Jayne Woodside,"","","239963681",https://vimeo.com/239963681,https://i.vimeocdn.com/video/663096468_420x240.jpg,VS,70
5808,542,2321,29,2017-03-30 00:00:00.000,Meropi Kontogianni,Meropi Kontogianni,"","","239963825",https://vimeo.com/239963825,https://i.vimeocdn.com/video/663096725_420x240.jpg,VS,70
5809,542,2322,30,2017-03-30 00:00:00.000,Frank de Man,Frank de Man,"","","239964024",https://vimeo.com/239964024,https://i.vimeocdn.com/video/663096997_420x240.jpg,VS,70
5810,542,1742,31,2017-03-30 00:00:00.000,Jayne Woodside - Meropi Kontogianni - Frank de Man,Jayne Woodside - Meropi Kontogianni - Frank de Man,"","","239964033",https://vimeo.com/239964033,https://i.vimeocdn.com/video/663096965_420x240.jpg,VS,70
5811,542,2323,32,2017-03-30 00:00:00.000,Antonio Caretto,Antonio Caretto,"","","239964104",https://vimeo.com/239964104,https://i.vimeocdn.com/video/663097089_420x240.jpg,VS,70
5812,542,2324,33,2017-03-30 00:00:00.000,Antonio Logrieco,Antonio Logrieco,"","","239964225",https://vimeo.com/239964225,https://i.vimeocdn.com/video/663097201_420x240.jpg,VS,70
5813,542,1742,34,2017-03-30 00:00:00.000,Liceo Istituto Epifania Ferdinando,Liceo Istituto Epifania Ferdinando,"","","239964253",https://vimeo.com/239964253,https://i.vimeocdn.com/video/663097249_420x240.jpg,VS,70
5814,542,1742,35,2017-03-30 00:00:00.000,Stefania Maggi - Gaetano Crepaldi,Stefania Maggi - Gaetano Crepaldi,"","","239964260",https://vimeo.com/239964260,https://i.vimeocdn.com/video/663097247_420x240.jpg,VS,70
5816,575,730,167,2017-10-26 00:00:00.000,Lectio 50 Years of Liver Transplantation,Lectio 50 Years of Liver Transplantation,"","","239976339",https://vimeo.com/239976339,https://i.vimeocdn.com/video/663113370_420x240.jpg,VS,70
5817,575,2271,95,2017-10-26 00:00:00.000,DCD organ donation in Italy,DCD organ donation in Italy,"","","239976513",https://vimeo.com/239976513,https://i.vimeocdn.com/video/663113590_420x240.jpg,VS,70
5818,575,2275,181,2017-10-26 00:00:00.000,Liver Benign Focal Nodule: the referral to surgeon,Liver Benign Focal Nodule: the referral to surgeon,"","","240000640",https://vimeo.com/240000640,https://i.vimeocdn.com/video/663145279_420x240.jpg,VS,70
5819,575,716,190,2017-10-26 00:00:00.000,Hepatic angioma,Hepatic angioma,"","","240004089",https://vimeo.com/240004089,https://i.vimeocdn.com/video/663150039_420x240.jpg,VS,70
5820,575,735,200,2017-10-26 00:00:00.000,Hepatic adenoma and adenomatosis,Hepatic adenoma and adenomatosis,Speaker: Silvio Nadalin,Speaker: Silvio Nadalin,"240007528",https://vimeo.com/240007528,https://i.vimeocdn.com/video/663154624_420x240.jpg,VS,70
5821,575,1655,210,2017-10-26 00:00:00.000,Discussion on “when and how to do it”,Discussion on “when and how to do it”,"","","240007570",https://vimeo.com/240007570,https://i.vimeocdn.com/video/663154718_420x240.jpg,VS,70
5822,575,1655,220,2017-10-26 00:00:00.000,Video Udine 8 - 26/10/2017,Video Udine 8 - 26/10/2017,Discussione,Discussione,"240009005",https://vimeo.com/240009005,https://i.vimeocdn.com/video/663156800_420x240.jpg,VS,70
5824,575,2276,235,2017-10-26 00:00:00.000,Discussione,Discussione,"","","240014348",https://vimeo.com/240014348,https://i.vimeocdn.com/video/663163714_420x240.jpg,VS,70
5825,575,2277,240,2017-10-26 00:00:00.000,Major hepatectomy by means of linear staplers,Major hepatectomy by means of linear staplers,"","","240016126",https://vimeo.com/240016126,https://i.vimeocdn.com/video/663166289_420x240.jpg,VS,70
5826,575,2277,245,2017-10-26 00:00:00.000,Discussione,Discussione,"","","240017842",https://vimeo.com/240017842,https://i.vimeocdn.com/video/663171470_420x240.jpg,VS,70
5827,575,2278,250,2017-10-26 00:00:00.000,Totally mini-invasive ALPPS,Totally mini-invasive ALPPS,"","","240019577",https://vimeo.com/240019577,https://i.vimeocdn.com/video/663170571_420x240.jpg,VS,70
5828,575,2276,230,2017-10-26 00:00:00.000,Ex situ extended left hepatectomy for cholangiocarcinoma,Ex situ extended left hepatectomy for cholangiocarcinoma,"","","240022851",https://vimeo.com/240022851,https://i.vimeocdn.com/video/663174941_420x240.jpg,VS,70
5829,575,2278,255,2017-10-26 00:00:00.000,Discussione Totally mini-invasive ALPPS,Discussione Totally mini-invasive ALPPS,"","","240024612",https://vimeo.com/240024612,https://i.vimeocdn.com/video/663177450_420x240.jpg,VS,70
